Number,Station,x,y
-0.55,USC00440860,38.5458,-78.0981
1.4,USC00440982,37.2889,-82.2928
3.3,USC00440993,37.7092,-78.2886
1.95,USC00441209,37.0908,-81.3364
-0.85,USC00441322,37.0375,-77.9461
0.3,USC00441593,38.0328,-78.5225
4.15,USC00441606,36.7775,-78.4756
1.1,USC00441614,36.8219,-79.4103
1.1,USC00441692,37.1278,-80.4033
2.8,USC00441746,36.6214,-78.5506
1.65,USC00441825,37.1456,-82.4908
0.0,USC00442009,38.2022,-77.3747
0.3,USC00442044,37.8111,-79.9883
1.65,USC00442142,37.6664,-77.8769
-1.4,USC00442208,38.4547,-78.9353
4.75,USC00442245,36.5628,-79.3633
2.2,USC00442400,37.1122,-77.2017
2.5,USC00442635,37.3875,-75.9744
-0.55,USC00442663,38.8025,-78.5853
0.3,USC00442790,36.6983,-77.5597
3.05,USC00442941,37.3264,-78.3864
1.1,USC00443204,38.2875,-77.4508
-0.3,USC00443213,38.0908,-78.5894
-1.1,USC00443229,38.9039,-78.1822
3.1,USC00443267,36.6633,-80.9139
0.0,USC00443310,37.9458,-79.9542
2.2,USC00443565,37.1756,-78.2786
2.5,USC00443640,37.2822,-82.0886
3.65,USC00444044,36.6831,-76.7683
4.45,USC00444101,37.2992,-77.2775
3.35,USC00444414,36.6003,-78.3011
4.15,USC00444768,36.7711,-77.7928
3.6,USC00444777,36.9028,-82.0383
0.55,USC00444876,37.7767,-79.4386
-1.35,USC00444909,39.1422,-77.7094
4.45,USC00445050,38.0422,-78.0061
1.65,USC00445096,38.6661,-78.3728
0.0,USC00445117,37.3817,-79.2331
0.25,USC00445204,38.7333,-77.4925
2.5,USC00445150,38.3683,-78.2503
0.0,USC00445300,36.7047,-79.8653
-1.95,USC00445595,38.3064,-79.7197
3.65,USC00445690,37.8444,-79.1303
-0.55,USC00445700,38.0111,-78.4494
0.0,USC00445851,39.0642,-77.8883
-3.9,USC00445880,38.3144,-79.6589
0.55,USC00446125,37.0153,-82.3197
3.35,USC00446147,36.8708,-76.2289
2.8,USC00446161,37.4339,-76.4414
4.45,USC00446475,37.5844,-75.8217
1.35,USC00446491,37.8142,-78.2644
2.5,USC00446656,37.2389,-77.3925
2.25,USC00446626,36.7586,-83.0106
0.0,USC00446712,38.2322,-78.1203
0.8,USC00446955,37.0558,-80.7842
0.3,USC00446999,37.2008,-80.5864
0.0,USC00447130,38.5325,-77.8167
2.8,USC00447174,37.0925,-81.7936
0.85,USC00447278,37.3622,-79.9586
-0.85,USC00447338,36.9769,-79.8961
-2.5,USC00447506,36.8894,-81.7711
1.65,USC00447541,37.5442,-77.2758
0.0,USC00447904,38.2456,-78.2703
2.8,USC00447925,36.6953,-78.8808
-1.1,USC00447985,38.6553,-78.2272
1.1,USC00448022,37.2786,-80.6889
-6.1,USC00448046,39.0858,-78.4442
1.65,USC00448062,38.1692,-79.0844
-1.1,USC00448084,38.9764,-77.4869
2.5,USC00448129,36.9742,-77.4042
3.05,USC00448170,36.6364,-80.2544
3.35,USC00448192,36.7297,-76.6014
0.8,USC00448600,37.6364,-78.9336
-0.25,USC00448737,38.8922,-77.2892
2.25,USC00448800,36.9839,-77.0078
2.5,USC00448829,37.7433,-77.04
3.05,USC00448837,36.5953,-76.4389
-0.85,USC00448888,38.6811,-77.7678
3.6,USC00448894,37.9881,-76.7769
2.5,USC00448941,38.0803,-78.875
3.9,USC00449025,37.5656,-76.8
1.4,USC00449151,37.3017,-76.7039
-0.85,USC00449181,39.1881,-78.1517
-1.95,USC00449215,36.9725,-82.5578
-0.8,USC00449263,38.8969,-78.4678
0.8,USC00449301,36.9617,-81.0869
7.8,USC00450008,46.9658,123.8292
8.05,USC00450176,48.5119,122.6136
2.5,USC00450456,47.7722,121.4819
7.8,USC00450482,45.7717,122.5286
8.05,USC00450587,48.7178,122.5114
1.65,USC00450668,45.9981,120.3006
5.25,USC00450729,48.9775,122.7928
-2.75,USC00450844,48.9947,117.3544
6.35,USC00450872,47.5689,122.6828
6.1,USC00450945,47.1694,122.0036
-0.3,USC00451160,45.8678,121.9733
1.9,USC00451233,47.4144,121.7561
8.1,USC00451276,46.72,122.9528
-1.1,USC00451350,47.8344,120.0006
-0.25,USC00451395,48.2733,117.7408
-0.25,USC00451400,47.9967,119.6483
5.85,USC00451484,48.9672,122.3292
6.95,USC00451496,47.5711,124.2922
-5.55,USC00451504,47.1889,120.9131
-0.8,USC00451630,48.5678,117.9356
3.05,USC00451679,48.5397,121.7422
4.2,USC00451760,46.0625,122.2044
-0.3,USC00451767,47.9544,118.9997
8.05,USC00451783,48.2072,122.6914
5.8,USC00451939,47.3706,123.16
3.9,USC00451992,48.26,121.6036
-1.1,USC00452007,47.6575,118.1614
-0.55,USC00452030,46.3153,118.0022
1.1,USC00452157,48.7142,121.1431
-3.05,USC00452384,47.2422,121.1869
-4.45,USC00452505,46.9692,120.54
5.0,USC00452531,47.0092,123.4008
3.9,USC00452548,48.0164,123.5906
-3.05,USC00452563,47.6983,120.3228
8.05,USC00452914,47.9558,124.3539
-4.45,USC00453184,46.0089,121.2633
-3.85,USC00453222,45.8081,120.8428
8.1,USC00453320,46.8008,124.0864
2.2,USC00453515,47.4828,118.2519
0.85,USC00453546,46.7225,118.6525
5.0,USC00453710,47.8611,123.9319
7.5,USC00453826,47.2336,123.9897
-3.05,USC00453883,46.2447,118.8786
-3.1,USC00454154,46.2111,119.1011
8.35,USC00454169,47.4172,122.2433
4.7,USC00454338,46.8167,117.8831
6.1,USC00454486,47.3767,121.9614
-1.65,USC00454572,47.5586,120.675
2.2,USC00454679,47.0022,118.5658
8.05,USC00454748,46.3675,124.0378
8.65,USC00454769,46.1506,122.9164
-5.0,USC00455133,48.6008,120.4275
6.95,USC00455224,47.1358,122.2558
-1.35,USC00455326,48.1075,120.0078
6.95,USC00455525,47.8453,121.9944
-4.75,USC00455688,46.5053,120.1678
2.25,USC00455704,47.1414,121.9356
2.5,USC00455840,48.6758,121.2419
0.25,USC00455946,48.8994,117.8289
1.9,USC00456039,47.3331,118.6961
7.25,USC00456096,48.6117,122.8064
-2.5,USC00456123,48.4608,119.5167
3.35,USC00456262,46.6092,121.6744
4.75,USC00456295,47.3058,121.8514
-3.1,USC00456534,47.785,120.6456
-0.3,USC00456610,46.4672,117.5883
6.7,USC00456678,48.1161,122.7586
-0.8,USC00456747,46.6461,119.9061
-0.25,USC00456789,46.7603,117.1861
-0.55,USC00456880,47.2236,119.8525
1.1,USC00456898,46.7858,121.7425
8.05,USC00456914,46.6533,123.73
-0.25,USC00456974,48.6461,118.7369
3.35,USC00457015,46.3119,119.2633
-1.1,USC00457059,47.1175,118.3714
3.65,USC00457180,47.2347,117.3636
1.1,USC00457185,48.7272,121.0722
-3.35,USC00457247,46.3953,119.0714
4.15,USC00457267,47.0933,117.5878
-1.65,USC00457342,45.9481,120.6669
8.05,USC00457507,48.4958,122.2355
6.7,USC00457544,48.085,123.0639
6.65,USC00457696,45.6219,122.2178
2.2,USC00457941,47.6811,117.6267
-1.95,USC00458059,48.3508,120.7264
-5.55,USC00458207,46.3236,120.0103
8.9,USC00458278,47.2472,122.4122
0.8,USC00458715,48.6525,121.6931
5.55,USC00458773,45.6778,122.6511
-4.75,USC00458959,46.4353,120.4203
-4.45,USC00459012,47.6497,120.08
-2.25,USC00459074,47.4289,120.31
1.4,USC00459238,47.7681,118.7239
-2.8,USC00459376,48.4742,120.1886
-1.1,USC00459455,46.5742,120.6008
0.55,USC00460102,37.7272,-80.6583
1.65,USC00460202,38.1211,-81.1178
-1.65,USC00460509,38.5311,-79.7714
0.3,USC00460527,39.2728,-79.3683
1.65,USC00460580,37.7647,-81.1942
2.5,USC00460633,39.0231,-79.9331
2.5,USC00460925,37.2556,-81.2264
-1.35,USC00461215,38.1872,-80.1336
3.1,USC00461220,38.9803,-80.22
-3.85,USC00461290,39.6467,-80.4067
2.75,USC00461324,39.5094,-78.2975
-0.55,USC00461397,39.0483,-79.4406
2.5,USC00461579,38.3133,-81.7186
2.8,USC00461677,39.2683,-80.3522
-1.1,USC00462211,39.0981,-79.4322
3.05,USC00462522,37.9494,-82.4047
2.5,USC00462697,39.0614,-81.4022
2.5,USC00462920,39.4583,-80.1353
-0.3,USC00463251,38.2869,-79.8181
2.8,USC00463361,38.665,-80.7672
-0.55,USC00463464,38.8072,-79.7172
2.2,USC00463544,38.9339,-80.8317
1.95,USC00463648,38.91,-81.0844
2.5,USC00463798,38.6194,-80.3822
3.6,USC00463846,38.2794,-82.1114
2.2,USC00463940,39.2189,-81.0486
2.8,USC00464200,38.6842,-82.1839
0.85,USC00464397,38.4014,-82.5267
-1.65,USC00464840,39.4214,-79.005
-0.3,USC00465224,37.8567,-80.4042
3.9,USC00465353,37.8664,-81.9844
1.4,USC00465365,38.1933,-81.37
-2.8,USC00465453,38.9453,-78.7981
3.65,USC00465563,38.1025,-81.8464
0.55,USC00465626,39.5436,-80.4647
-2.5,USC00465672,38.2175,-80.0914
-1.65,USC00465706,39.4658,-77.9667
-0.55,USC00465875,38.0181,-80.6825
1.95,USC00465963,39.47,-80.8569
1.9,USC00466212,39.6203,-79.9697
-3.9,USC00466248,39.9056,-80.755
0.85,USC00466284,38.1878,-80.8483
2.2,USC00466325,37.5783,-81.3272
-5.0,USC00466442,40.5261,-80.6275
1.1,USC00466591,37.9714,-81.1508
0.85,USC00466600,37.6761,-81.6214
0.55,USC00466867,39.0736,-79.6339
3.65,USC00466912,38.4197,-82.2989
0.25,USC00466952,38.9989,-79.135
0.25,USC00466989,38.6789,-80.1958
1.95,USC00467018,40.1478,-80.7014
2.2,USC00467029,37.5742,-81.5356
-0.3,USC00467372,37.5967,-81.8244
0.0,USC00467513,38.2061,-80.5206
3.9,USC00467552,38.8172,-81.7117
1.9,USC00467649,38.8561,-80.3075
-1.65,USC00467730,39.3389,-78.7711
-0.3,USC00467785,39.3419,-79.6697
2.8,USC00467852,38.3833,-81.8339
2.5,USC00467918,38.9817,-81.5658
-2.5,USC00468308,38.3989,-79.9947
2.5,USC00468351,38.7506,-81.9808
2.2,USC00468384,38.8008,-81.3583
2.2,USC00468522,39.0047,-80.4742
1.15,USC00468589,38.57,-79.2758
-5.85,USC00468777,39.4467,-79.5469
1.35,USC00468986,39.3133,-80.0297
-2.5,USC00469281,39.1058,-78.5808
3.6,USC00469323,38.2261,-82.4431
2.8,USC00469436,39.0439,-80.4725
1.65,USC00469458,39.2906,-80.7686
1.4,USC00469482,40.0567,-80.7283
-0.3,USC00469522,37.7883,-80.3083
4.15,USC00469610,37.6731,-82.2761
3.05,USC00469683,38.5278,-81.9153
-9.15,USC00470045,42.6375,-89.0642
-14.7,USC00470124,44.3269,-91.9194
-13.9,USC00470175,45.3011,-92.3631
-13.35,USC00470239,45.1606,-89.1131
-6.95,USC00470265,44.2769,-88.4378
-11.65,USC00470273,43.0411,-89.4286
-10.25,USC00470287,42.6994,-89.8694
-11.1,USC00470308,43.3042,-89.3453
-12.2,USC00470347,46.5522,-90.9161
-14.7,USC00470382,44.6825,-91.1358
-16.4,USC00470486,44.9633,-92.3906
-13.6,USC00470516,43.4583,-89.7269
-8.3,USC00470645,43.4428,-88.8453
-7.2,USC00470652,43.5133,-87.8547
-9.2,USC00470696,42.5039,-89.0311
-10.85,USC00470742,43.99,-88.9411
-15.25,USC00470885,44.3125,-91.2653
-10.0,USC00470904,45.0908,-91.4864
-8.05,USC00471062,43.0522,-88.1775
-9.7,USC00471064,44.1614,-88.0803
-10.25,USC00471078,42.6181,-89.3867
-13.9,USC00471131,46.5378,-91.5919
-8.65,USC00471205,42.6508,-88.2544
-13.05,USC00471249,45.9808,-90.5417
-11.65,USC00471416,43.0597,-89.4819
-10.0,USC00471568,44.0328,-88.1469
-13.05,USC00471604,46.1694,-90.9808
-6.7,USC00471605,43.7183,-87.7086
-11.35,USC00471667,42.5492,-88.8756
-10.55,USC00471676,44.6228,-88.7483
-17.5,USC00471847,45.8003,-91.4594
-12.8,USC00471897,45.3581,-88.1922
-13.9,USC00471923,45.5331,-92.0225
-16.65,USC00471978,46.0086,-92.3736
-10.25,USC00472055,44.3514,-87.812
-15.55,USC00472165,44.1331,-91.5511
-12.2,USC00472173,42.9608,-90.1161
-13.9,USC00472279,44.6197,-91.9794
-8.85,USC00472556,44.7303,-92.4586
-5.8,USC00472626,45.1708,-87.1539
-10.55,USC00472826,45.9336,-88.2583
-10.0,USC00472839,43.7953,-88.4533
-10.25,USC00472842,43.7667,-88.4664
-7.8,USC00472851,44.6997,-87.3969
-8.9,USC00472869,42.905,-88.8589
-19.7,USC00472889,46.4856,-92.2875
-14.15,USC00472973,43.975,-89.8308
-15.8,USC00473022,43.3144,-90.8486
-14.2,USC00473038,43.5706,-91.2294
-7.8,USC00473058,43.2389,-88.1222
-14.2,USC00473186,46.245,-91.8047
-8.3,USC00473198,43.3081,-87.9553
-11.1,USC00473268,44.4983,-88.1119
-11.4,USC00473271,44.5331,-88.0981
-11.35,USC00473332,46.4858,-90.4372
-7.8,USC00473391,42.9375,-88.0297
-13.05,USC00473405,44.1186,-89.5358
-9.7,USC00473453,43.3317,-88.4117
-13.05,USC00473511,46.0003,-91.5075
-9.45,USC00473661,43.6408,-87.9097
-11.9,USC00473698,45.2236,-91.1269
-8.6,USC00473702,43.2422,-88.2889
-10.3,USC00473756,43.4389,-88.6314
-10.85,USC00473800,46.4625,-90.1956
-11.35,USC00473820,43.34,-88.6006
-17.2,USC00474080,45.3497,-90.7483
-8.35,USC00474108,42.9942,-88.8042
-10.55,USC00474174,42.5608,-87.8156
-8.05,USC00474195,44.4628,-87.505
-15.0,USC00474373,43.8225,-91.1914
-13.6,USC00474391,45.465,-91.1236
-14.15,USC00474424,43.6392,-90.1078
-10.0,USC00474482,43.0803,-88.8967
-14.75,USC00474530,45.3103,-88.5181
-16.65,USC00474546,42.8278,-90.7889
-12.8,USC00474582,45.5119,-88.7594
-12.25,USC00474790,43.3217,-89.5311
-15.3,USC00474894,45.5733,-92.4853
-14.45,USC00474937,43.2117,-91.0986
-9.45,USC00474953,46.7781,-90.7653
-10.25,USC00475017,44.0869,-87.6522
-8.6,USC00475091,45.0983,-87.6236
-10.55,USC00475096,43.7028,-88.9989
-11.9,USC00475120,44.6411,-90.1333
-12.75,USC00475164,44.1747,-90.3483
-13.05,USC00475178,43.79,-90.0597
-13.9,USC00475189,43.1706,-89.8197
-13.1,USC00475255,45.1308,-90.3439
-12.25,USC00475286,46.3689,-90.6417
-14.15,USC00475335,44.8742,-91.9364
-11.1,USC00475352,46.1683,-90.0722
-12.8,USC00475364,45.1786,-89.6617
-7.25,USC00475474,43.0722,-88.0294
-8.05,USC00475499,43.1086,-88.0306
-10.55,USC00475516,45.8864,-89.7322
-14.4,USC00475563,44.5647,-91.6719
-10.25,USC00475573,42.5992,-89.6669
-11.95,USC00475581,43.7806,-89.3169
-12.5,USC00475786,44.0261,-90.0814
-13.05,USC00475808,44.5378,-90.535
-11.4,USC00475932,44.3586,-88.7189
-10.55,USC00476200,43.1003,-88.5036
-8.85,USC00476208,44.8919,-87.955
-9.7,USC00476330,44.0206,-88.5578
-13.35,USC00476357,44.9461,-90.5517
-7.75,USC00476380,42.5806,-88.0903
-12.5,USC00476398,45.9336,-90.4506
-14.15,USC00476413,46.5372,-92.1186
-5.0,USC00476420,42.5319,-88.3325
-8.05,USC00476510,45.0281,-87.7358
-14.7,USC00476646,42.7489,-90.4656
-8.3,USC00476678,43.73,-87.9714
-8.65,USC00476718,43.5306,-89.4369
-5.85,USC00476764,43.3944,-87.8636
-15.0,USC00476827,43.0514,-91.135
-15.25,USC00476859,45.5447,-90.3017
-6.95,USC00476922,42.7022,-87.7861
-4.75,USC00477052,43.5231,-90.0003
-11.95,USC00477092,46.1222,-89.8772
-11.1,USC00477113,45.5986,-89.4508
-13.9,USC00477132,45.4167,-91.7725
-11.65,USC00477142,45.5378,-89.7322
-13.9,USC00477158,43.3314,-90.3889
-13.35,USC00477174,45.2142,-91.8875
-11.9,USC00477209,43.8864,-88.7444
-15.25,USC00477226,44.8544,-92.6122
-9.15,USC00477349,44.7511,-89.245
-14.15,USC00477464,45.4117,-92.6467
-12.2,USC00477480,45.9156,-89.4894
-13.05,USC00477576,43.2619,-89.735
-7.25,USC00477581,43.375,-87.9403
-11.1,USC00477708,44.7631,-88.6183
-7.2,USC00477964,42.9011,-87.8494
-13.05,USC00477997,43.9364,-90.8164
-13.9,USC00478027,45.8236,-91.8761
-12.5,USC00478110,44.9528,-90.9269
-11.65,USC00478171,44.5114,-89.5853
-11.35,USC00478190,44.87,-88.9044
-10.25,USC00478229,42.9108,-89.2133
-7.8,USC00478267,44.88,-87.3358
-8.65,USC00478316,42.9675,-88.5497
-17.5,USC00478349,46.7269,-92.0719
-10.25,USC00478376,44.9958,-88.3786
-11.65,USC00478540,43.4719,-88.8825
-13.6,USC00478589,43.9994,-91.4378
-7.8,USC00478672,44.1431,-87.5678
-8.05,USC00478723,42.6903,-88.0336
-12.5,USC00478750,46.3678,-90.4122
-15.55,USC00478827,43.5594,-90.8761
-6.1,USC00478905,45.3583,-86.8911
-4.7,USC00478910,43.1881,-88.985
-8.6,USC00478919,43.1742,-88.7364
-8.05,USC00478937,43.0064,-88.2492
-10.85,USC00478951,44.3547,-89.0594
-6.95,USC00479046,43.0175,-88.0017
-8.35,USC00479052,43.4108,-88.1939
-12.25,USC00479190,42.8508,-88.7247
-11.65,USC00479236,45.7086,-89.8483
-12.5,USC00479304,45.7992,-90.9947
-13.05,USC00479319,43.6089,-89.7667
-11.4,USC00479335,44.3881,-89.8056
-3.65,USC00480027,42.7331,110.9217
-4.45,USC00480140,43.7728,111.0339
-4.2,USC00480484,41.0383,107.6578
-7.2,USC00480540,44.3797,108.035
-10.0,USC00480552,42.6233,106.3567
-4.75,USC00480603,42.8731,110.9069
-12.5,USC00480680,44.6828,107.0089
-10.3,USC00480740,44.1242,106.7319
-6.1,USC00480761,41.5897,108.5094
0.6,USC00480778,43.6561,107.7375
-5.55,USC00480865,43.2094,110.4033
-11.1,USC00480951,42.7156,109.6894
-13.35,USC00481000,43.4053,108.1633
-6.4,USC00481131,41.2467,109.5967
-10.25,USC00481165,44.3544,106.6994
1.7,USC00481175,44.5075,109.1675
-6.35,USC00481284,43.3656,109.2756
-8.35,USC00481569,42.8614,106.2925
0.85,USC00481676,41.1517,104.8061
-1.7,USC00481730,41.7594,104.8222
-3.6,USC00481736,41.3975,110.0883
-10.3,USC00481775,44.9364,109.1372
-11.4,USC00481816,44.5781,106.4472
0.55,USC00481850,44.4139,108.9006
-16.95,USC00481905,44.8711,104.1533
-10.0,USC00482242,42.9281,110.1272
-6.4,USC00482375,43.4128,110.1633
-11.65,USC00482399,44.8767,107.2631
-12.5,USC00482415,44.8919,108.5928
-12.5,USC00482466,44.5833,104.7147
-15.0,USC00482580,44.0992,105.1175
-10.55,USC00482595,43.2336,108.9133
-10.85,USC00482685,42.7467,105.3603
-1.65,USC00482715,43.5397,109.6553
-10.25,USC00482725,43.4117,104.9614
-3.85,USC00482995,41.6878,106.4136
-5.85,USC00483031,44.4972,108.3906
-4.15,USC00483100,41.265,110.9508
-15.55,USC00483170,42.1397,109.4308
-5.3,USC00483396,41.9861,110.0611
-3.6,USC00483582,41.8369,110.7706
-12.25,USC00483855,44.2667,105.4489
-13.35,USC00483936,42.5283,104.9153
-3.85,USC00484065,41.5167,109.4703
-9.45,USC00484080,44.4894,108.0536
-9.15,USC00484243,42.4256,104.6992
-1.1,USC00484442,41.15,105.1667
-13.05,USC00484760,44.6856,104.6028
-2.25,USC00484910,43.4864,110.7617
-6.95,USC00485055,43.7144,106.6378
-3.6,USC00485105,41.8181,110.5333
-13.05,USC00485252,42.2644,110.195
-2.75,USC00485260,41.6378,104.1669
-10.55,USC00485345,44.5622,110.3986
-6.1,USC00485355,44.8956,110.2342
-7.5,USC00485374,43.1828,104.6036
-12.25,USC00485392,42.845,108.7372
-1.4,USC00485435,41.34,105.6064
-14.7,USC00485506,44.85,106.2889
-4.75,USC00485612,42.1297,104.39
-7.8,USC00485770,44.8378,108.4039
-8.9,USC00485833,42.9367,104.0669
-6.9,USC00486120,41.8969,106.2061
-8.05,USC00486195,43.4131,106.2772
-7.25,USC00486428,43.6536,110.7169
-4.45,USC00486440,43.8567,110.5889
-1.1,USC00486555,41.2658,110.3375
-10.0,USC00486660,43.8497,104.1886
-8.1,USC00486845,44.4569,110.8328
-6.65,USC00486852,42.2058,104.5561
-6.35,USC00487031,44.5028,109.9642
-3.6,USC00487105,42.4717,106.8528
-3.3,USC00487115,43.2458,108.6942
-1.1,USC00487200,41.6264,104.4936
-8.65,USC00487260,42.8744,109.8581
-7.5,USC00487375,43.0353,106.9894
-6.65,USC00487388,44.7764,108.7592
-3.35,USC00487528,41.7983,107.2294
-13.65,USC00487555,43.245,104.2881
-13.3,USC00487760,43.0306,108.3744
-5.3,USC00487836,41.9167,106.0369
-3.05,USC00487847,41.5778,109.2394
-15.0,USC00487885,44.9917,105.0472
-8.35,USC00488124,44.5353,107.7775
-12.75,USC00488160,44.8406,106.8383
-17.5,USC00488192,42.3703,106.105
-10.55,USC00488209,43.2372,108.1097
-8.35,USC00488315,44.1364,110.6664
-9.15,USC00488385,42.4667,108.8
-12.2,USC00488626,44.5767,106.9061
-10.55,USC00488705,44.4122,104.3567
-7.5,USC00488758,44.0758,108.9547
-3.9,USC00488808,41.7644,105.375
-3.35,USC00488852,44.0647,107.3819
-11.1,USC00488858,43.8111,107.3653
-6.4,USC00488875,43.6483,108.2036
-12.75,USC00488884,43.7533,108.1431
-5.0,USC00488888,43.7231,108.6964
-6.4,USC00488997,42.4881,104.1564
-7.5,USC00489025,44.9167,110.4203
-15.0,USC00489205,44.0928,104.6114
-11.1,USC00489208,44.1619,104.3542
-5.0,USC00489459,41.6717,107.9783
-15.0,USC00489580,44.6403,105.3008
0.0,USC00489615,42.1106,104.9492
-9.7,USC00489770,44.0114,107.9683
-7.2,USC00489805,43.7472,105.7331
-7.5,USC00489902,44.4886,110.0039
-5.55,USC00489905,44.9767,110.6964
-7.8,USC00489925,41.9131,104.3881
-5.85,USC00500243,60.9583,149.1108
-10.0,USC00500247,62.1925,150.5033
-14.75,USC00500275,61.1561,149.9847
-10.85,USC00500281,61.1025,149.7169
-15.25,USC00500284,61.0883,149.7561
-11.65,USC00500363,58.3183,134.1003
-9.2,USC00500464,58.3814,134.645
-30.3,USC00500490,64.8553,147.7217
-0.25,USC00500657,55.3575,131.6969
-19.7,USC00500707,61.5633,149.1542
-10.55,USC00500788,60.8142,152.297
-18.9,USC00501175,61.5836,149.0056
-13.3,USC00501180,61.5378,149.0561
-18.9,USC00501220,61.1639,149.7778
-8.9,USC00501240,61.0183,147.5147
-23.9,USC00501244,63.3725,148.8442
-27.2,USC00501466,65.5667,144.7653
-29.15,USC00501492,67.5111,148.4925
-19.75,USC00501497,68.0781,149.5647
-22.8,USC00501574,65.0528,146.0561
-20.85,USC00501684,64.0917,141.9211
-11.4,USC00501926,62.8256,149.9061
-27.5,USC00501987,65.4939,144.6422
-25.0,USC00502015,64.2453,149.1828
-21.35,USC00502101,64.3172,141.4183
-28.1,USC00502107,64.8603,147.8483
-24.7,USC00502112,64.925,147.8803
-25.0,USC00502114,64.8264,147.9589
-29.45,USC00502126,70.4322,150.4094
-3.6,USC00502173,60.5561,145.7531
-0.85,USC00502179,60.5358,145.778
0.0,USC00502227,55.4772,133.1408
-25.55,USC00502339,64.1172,145.7511
-26.1,USC00502350,64.0839,145.6136
-22.5,USC00502352,63.9647,145.105
-24.15,USC00502568,63.6747,144.6042
2.75,USC00502587,53.895,166.5433
-15.3,USC00502607,64.7856,141.2036
-15.85,USC00502642,61.2344,149.2708
-14.45,USC00502645,61.3192,149.5436
-17.8,USC00502656,61.2967,149.44
-28.35,USC00502707,64.6667,147.1
-13.35,USC00502737,61.4494,149.3231
-3.3,USC00502785,58.1917,136.3436
-18.35,USC00502868,64.8758,148.0439
-27.5,USC00502870,64.8464,148.0256
-32.2,USC00502871,64.9111,147.9242
-31.4,USC00502965,64.8172,147.8739
-28.9,USC00502970,64.8342,147.7911
-18.65,USC00503160,65.0033,147.3408
-10.25,USC00503163,61.2272,149.6503
-22.75,USC00503181,64.9592,147.6261
-18.35,USC00503196,60.4822,150.8056
-34.45,USC00503212,64.7408,156.8756
-25.85,USC00503275,64.9767,147.5211
-6.1,USC00503299,61.1,149.6936
-28.35,USC00503304,62.1086,145.5331
-9.2,USC00503502,59.2381,135.4494
-15.0,USC00503504,59.4503,136.3614
-24.45,USC00503573,61.9872,152.0758
-19.45,USC00503585,63.8675,148.9942
-5.0,USC00503605,57.2178,134.877
-1.95,USC00503650,55.4908,132.6222
-5.0,USC00503672,59.7444,151.6347
-5.55,USC00503682,59.7161,151.3256
-3.9,USC00503695,58.1072,135.4278
-9.45,USC00503821,55.9158,130.0258
-6.1,USC00504107,58.3869,134.7658
-7.25,USC00504109,58.4058,134.7467
-10.55,USC00504117,58.2944,134.6753
-27.8,USC00504567,61.6797,144.7633
-18.6,USC00504621,64.9156,148.2711
0.25,USC00504812,58.1914,152.3722
-25.3,USC00504971,64.1942,149.4314
1.9,USC00504991,57.8047,152.3561
-25.55,USC00505136,70.3289,149.6114
-13.05,USC00505464,61.6267,149.0364
-2.2,USC00505519,56.3831,134.6497
-6.35,USC00505604,60.5181,148.093
-36.65,USC00505644,64.9989,150.638
-15.8,USC00505733,61.5664,149.2542
-19.45,USC00505778,63.7175,148.9692
-23.6,USC00505857,62.9331,143.5742
-1.4,USC00505860,55.7394,133.255
-25.85,USC00505880,65.2222,147.1667
-27.2,USC00505881,63.9033,152.2817
-20.55,USC00506147,62.3978,142.9967
-30.8,USC00506581,64.7581,147.3253
-12.2,USC00506870,61.5889,149.0992
-23.6,USC00507097,63.0322,145.4983
-5.55,USC00507141,57.9578,136.2214
-3.05,USC00507421,56.3511,133.6264
-28.3,USC00507513,62.6211,141.0061
-1.4,USC00507557,56.2472,134.6447
-9.45,USC00507570,60.2036,154.3164
-2.25,USC00507738,60.0503,148.0672
-8.85,USC00507783,62.0911,152.735
-31.1,USC00508047,64.8694,155.1178
-30.55,USC00508140,64.4942,146.9767
-11.4,USC00508375,60.1883,149.6275
-3.35,USC00508377,60.3539,149.3483
-16.65,USC00508409,61.8125,147.4992
-12.5,USC00508525,59.4547,135.3136
-13.05,USC00508530,59.5272,135.2319
-12.5,USC00508584,58.1422,133.7386
-28.35,USC00508594,62.0303,146.6931
-17.5,USC00508615,60.4194,151.1336
-24.45,USC00508884,61.9128,150.0989
-13.05,USC00508915,61.7139,148.9089
-27.75,USC00509316,63.3269,142.9956
-25.55,USC00509385,61.6511,145.1703
-28.35,USC00509641,64.8569,147.8611
-5.0,USC00509747,60.7986,148.0872
-26.1,USC00509793,64.1539,145.8894
-0.55,USC00509829,60.7764,148.6858
-28.9,USC00509869,67.4083,150.1095
-30.25,USC00509891,64.76,147.34
-7.2,USC00509919,56.4733,132.3875
24.15,USC00510305,21.5789,158.2242
19.45,USC00510746,19.5189,155.1414
12.2,USC00511004,20.7603,156.2469
12.8,USC00511303,19.4297,155.2561
